order_id,book_id,price
5390,1632,8.52
1499,10118,15.82
6656,3450,11.25
1503,195,2.21
1386,2652,18.9
7690,3515,11.88
1498,2924,2.93
4594,5869,1.15
5258,1099,0.18
1775,1919,8.2
6385,6355,0.63
1642,1580,1.16
9640,3509,4.69
7024,4225,3.57
9001,7805,3.58
3030,4563,16.56
7467,4466,4.16
4585,3688,17.24
5616,777,16.39
9463,3729,5.57
8658,1333,17.84
5885,1330,1.91
8897,8597,1.77
5338,6537,15.23
2944,3398,4.28
8520,1639,11.08
9453,1447,7.74
9030,6600,1.89
6698,6923,3.04
2464,7992,6.39
6041,3959,19.43
3792,2520,17.31
4964,6919,1.64
3819,9384,8.38
2628,5613,6.45
1651,6934,3.99
9500,5769,10.31
9174,7536,9.58
6942,3337,10.58
4395,902,18.02
4319,1391,15.83
9819,4940,12.21
8196,8644,15.89
5246,10256,12.03
3296,8975,18.82
6533,6450,10.84
5042,2730,12.43
8695,498,0.73
3051,34,15.65
4459,10544,17.84
1082,9948,18.03
8617,7234,17.41
2473,2410,15.86
7589,10517,1.69
2815,3644,14.87
1911,5612,8.96
1869,4973,4.58
1666,6856,0.2
3753,2525,3.82
4536,2466,1.93
4786,6426,17.44
9169,5839,3.46
8589,2701,10.85
7076,4918,1.85
2247,4271,16.94
8613,7209,12.05
2049,6841,6.0
4369,9585,19.27
3997,2780,0.08
7280,1827,10.79
3982,3858,4.86
6606,9453,9.8
9887,4812,4.4
6522,6164,7.19
6276,9455,16.72
5152,10945,12.25
3810,450,18.28
8640,2213,3.26
6695,6191,8.11
7666,4255,3.07
5962,8147,9.4
5127,6019,3.16
3866,6656,9.58
3366,547,19.81
7043,2741,9.42
3222,9538,10.41
4469,4636,14.75
2564,8894,14.36
7594,3683,15.58
2294,4019,5.11
7942,10209,18.23
7296,11082,11.13
5333,1563,9.26
2489,3820,14.04
6100,7983,7.53
5874,2957,10.81
4010,8138,17.77
1531,9412,17.14
5856,4190,9.66
6699,2561,0.07
6601,3643,0.8
6951,9129,18.62
8445,10549,0.78
1483,1322,0.32
3624,9034,12.11
4242,2242,3.0
6746,2543,0.32
4538,5175,19.92
2964,2380,13.27
3466,2487,8.6
4541,5050,9.75
2108,5751,8.01
4381,6440,11.15
3095,7954,5.94
4239,6288,4.36
4626,7575,7.94
1371,3162,7.34
8358,3062,10.34
8437,8514,13.93
9335,647,11.66
9146,3305,14.56
7645,5705,3.0
8599,3677,4.3
4084,6300,15.99
7194,1253,5.82
9161,2445,18.39
9405,4778,17.07
9402,373,16.05
5162,8147,6.8
4692,10194,12.87
2572,2844,4.3
7411,3987,13.88
1828,2429,0.53
3293,5182,9.61
4607,6351,18.6
7048,7505,1.6
5160,7037,19.77
4458,6835,2.29
5405,2981,17.35
2783,3392,10.64
3978,8240,11.87
3640,858,8.24
8079,7910,4.48
8878,7815,12.11
7237,4201,19.11
6376,6639,7.03
5623,8216,11.89
1737,8601,16.32
9067,921,12.13
2472,3641,1.32
9443,4025,17.77
7606,10604,18.85
4906,4935,16.44
7839,809,12.41
9540,7440,15.16
8011,5272,4.49
7685,4227,11.5
3662,3719,2.21
3798,7139,10.19
2093,2822,15.47
8851,1851,18.63
4358,3835,8.47
2438,1463,14.03
3488,1326,12.51
5288,73,10.21
3265,8376,2.5
6967,6014,15.65
7673,8774,9.54
8622,10264,11.5
9142,2230,12.05
4630,2425,6.77
6223,9122,0.13
5495,1401,10.64
3288,837,16.23
7516,4656,19.75
4711,2409,13.32
2999,6201,9.71
2541,7028,19.27
8975,5833,0.97
9905,74,11.34
3899,8043,19.63
3117,7453,12.46
7464,2661,16.25
2791,4496,17.45
3696,10841,14.31
9155,9524,12.53
6573,4369,8.02
1949,3565,11.71
3852,5756,12.74
8907,2221,18.91
1753,4260,4.37
1645,4597,15.01
1670,2267,15.71
1301,10069,3.06
2447,2225,5.51
8430,5043,15.59
7820,932,18.81
5499,5455,8.5
7918,613,19.28
3208,672,18.93
4837,2155,4.93
3318,3532,5.88
5327,8408,19.31
8891,1949,3.07
3671,7903,0.89
3712,4884,12.02
8108,7122,3.53
8108,2205,11.75
6713,5867,9.36
9295,9579,1.84
9415,4087,19.17
4711,5304,0.58
5045,10219,3.69
4500,10867,8.83
1764,1936,9.7
4623,10032,7.41
9758,10767,13.16
2526,8967,0.32
5099,2747,9.0
4119,1387,5.2
5729,8118,2.82
9829,431,7.12
9636,4764,19.55
4726,8281,6.88
8108,949,8.54
4023,5574,4.94
7434,4682,0.23
2712,5700,2.59
1769,845,10.22
6419,2867,17.09
3922,10836,2.28
9278,5323,2.49
6489,171,15.12
4423,10261,16.63
2159,4849,19.09
2897,4021,18.49
9055,9653,13.92
9664,1094,17.51
1948,1453,6.73
3775,3919,4.18
7166,1447,6.02
1692,7424,5.43
3313,3033,6.45
6651,1832,17.16
6568,5170,13.05
6306,9357,0.25
8889,8097,16.69
7655,2963,15.18
5998,8807,14.03
9525,10404,3.08
3220,2154,15.33
8978,8707,9.25
6823,10926,15.53
6403,1338,2.57
2192,3069,7.88
8215,5354,16.88
3933,743,0.71
6331,8197,15.12
3977,9484,3.57
4297,7802,0.18
7895,5068,10.41
7820,216,1.28
3169,8661,16.29
4596,9487,18.02
8502,5068,8.45
9955,7086,10.05
1813,9220,19.82
5090,3882,11.31
9601,4466,12.3
3655,2360,6.57
9979,1349,4.3
9690,2654,10.88
1120,4799,14.59
1859,3297,12.18
6309,2481,12.1
2860,1118,2.71
9691,6099,4.05
8112,5666,12.63
8783,5764,15.82
7132,1317,12.84
6464,1820,14.53
1895,1157,1.01
1431,1466,15.95
6196,9935,7.08
2759,9226,2.53
8938,2842,6.85
1251,9801,9.39
4688,4190,7.22
4062,7048,4.12
4871,3015,15.08
2530,2370,14.48
4156,10327,3.96
2439,9794,14.53
9941,10408,0.94
1002,9264,1.94
8428,7480,7.67
6455,8697,5.15
8952,2677,14.75
1190,9705,14.5
9296,9459,19.4
2541,7879,11.46
3391,424,9.35
3470,5224,19.24
9772,1361,11.06
6375,7653,2.68
9481,2637,19.99
2749,2890,12.19
8243,7994,16.48
4941,714,11.77
9597,7902,9.04
9297,766,12.73
2486,5183,15.54
6461,509,7.44
8256,4650,19.01
9266,7999,5.24
4756,1580,16.07
8199,10797,0.29
2919,7962,12.09
3650,1889,0.33
2539,9062,5.48
1123,8851,1.32
7473,5534,10.95
6265,6268,1.8
5009,9781,12.39
3838,6518,19.58
8336,2023,13.53
2544,6224,0.54
6711,10945,17.1
6581,8415,2.15
2866,1198,10.28
3952,2830,14.74
5120,7259,0.82
9693,8115,10.34
6889,2207,4.44
1355,1873,15.07
3168,3014,3.52
7504,8318,9.77
9098,2555,5.48
9212,5532,11.41
1015,7925,5.07
9351,6478,11.11
7714,5897,1.34
3516,6185,8.27
1128,4474,18.67
7038,9051,1.52
8074,4979,0.14
2878,8398,19.21
5089,7219,9.93
6364,1334,2.4
4106,9148,10.11
3507,2872,19.17
8400,1713,18.66
8443,5883,0.43
9410,8006,15.54
1218,10435,10.97
5580,6993,19.6
2416,387,12.18
1833,8868,14.05
7390,2985,12.12
1764,8632,3.23
6458,6598,16.03
1844,5058,19.4
1197,4447,17.01
4639,7878,4.12
7313,6213,3.1
7466,3316,3.92
3124,3597,3.77
8028,6638,1.23
1680,2766,3.32
3461,1910,11.67
4886,342,3.49
9004,7132,11.83
8882,2842,11.44
9769,1575,4.21
5173,9762,10.41
2229,6574,9.96
8241,793,2.74
3576,10699,2.98
4599,9298,16.24
1775,10307,10.61
4043,8873,3.28
6270,8673,7.02
4953,2927,12.08
8981,9600,15.44
8921,9113,12.69
8438,7012,15.07
1519,8968,16.07
4915,5185,5.86
3092,5396,3.94
4864,3775,0.9
8954,3387,17.63
1850,240,9.25
4596,10670,17.46
8021,6168,15.34
5235,474,14.2
4173,6650,11.52
1258,9579,16.13
7722,4544,0.24
7483,7019,15.85
3063,5039,0.01
9408,220,19.76
5615,547,7.49
6721,7907,7.31
3567,8989,8.55
3368,9768,19.46
2686,4038,12.05
8834,8172,12.82
7442,5601,2.44
8587,2663,8.6
4485,2145,8.7
5593,11041,12.1
5503,460,13.43
6838,4184,18.57
5506,8670,18.88
9677,6405,12.38
8299,1645,9.94
5168,4796,8.73
2582,8938,0.15
6048,3183,15.08
7474,2206,14.6
8698,5781,14.3
1876,4741,7.39
3186,7988,8.24
9943,10762,2.21
4437,1227,12.24
3371,8026,2.25
7170,9800,16.73
6050,2730,18.41
4065,10594,14.66
6063,293,14.78
9125,9489,11.05
9234,269,10.98
5290,121,12.09
7543,10727,4.71
6511,9629,4.0
3536,9094,17.08
9245,4874,4.41
4307,9939,1.71
7180,7980,20.0
4960,10884,12.64
9977,7713,14.47
6347,1700,9.28
3411,6029,19.24
8279,83,9.4
7918,10024,6.4
8009,2049,15.37
6907,9615,7.85
5675,3,16.72
4168,10106,4.51
8024,1160,2.62
1408,1294,17.98
9165,10361,3.97
1652,4543,5.46
8048,866,2.13
2091,9970,6.02
4986,7852,16.0
1335,5997,19.07
6714,5650,8.26
2654,2917,3.6
6798,9823,9.58
1290,7899,3.79
7710,6042,7.8
4812,9062,6.72
7316,712,6.25
1819,3693,6.12
4140,10076,3.78
2866,11095,1.41
4776,8015,16.58
8141,8655,18.96
9866,5647,14.63
8386,91,5.13
8192,9812,13.87
4997,3974,0.81
3233,234,12.16
7691,4220,12.24
3674,1346,19.94
8165,1237,1.76
3546,3818,1.29
7883,1051,4.47
5274,9978,12.88
5357,4101,11.68
6137,4314,3.76
6062,8384,0.86
4175,5872,7.19
7010,11040,17.18
3092,10532,16.57
8978,6027,1.26
7242,6847,8.01
5384,5554,4.04
3411,5711,15.07
1091,8666,19.5
2266,8034,10.22
8615,8147,2.4
9220,6225,15.7
5802,4804,3.54
2104,4465,9.6
2515,5869,10.23
8192,2764,12.39
1494,10511,1.2
7175,9310,11.98
3257,5773,2.67
3461,4121,1.89
9230,542,12.66
3929,5619,16.58
5074,3494,9.3
3878,3258,12.77
7394,775,18.34
9908,5566,19.57
7403,8165,16.07
6016,4934,10.58
2164,9417,3.03
8031,5341,19.18
2956,10263,4.27
4475,11052,14.24
3316,10381,10.62
6462,7099,4.45
8677,7021,3.86
8149,2421,12.45
5554,8951,5.77
7310,9663,7.32
6562,1556,5.49
1414,10396,5.49
6822,2773,5.24
4086,4704,16.57
3784,1536,11.09
2089,6740,10.83
1588,279,15.63
3863,11000,16.35
3509,7376,19.41
5113,5698,2.71
4467,831,17.2
1060,8647,12.62
9262,4723,9.04
4306,5712,9.1
2066,5839,5.3
6513,3628,3.29
6727,6409,5.64
9826,2679,16.21
2346,7737,15.64
8458,189,8.92
2007,6566,14.33
6395,7476,8.48
5028,9038,4.26
2299,5712,14.74
9424,4846,4.7
3935,682,12.2
6526,3791,11.5
9397,7289,11.56
4073,2607,8.24
6351,7580,12.22
7331,9954,18.13
6996,666,7.4
9284,10110,5.3
9726,10221,15.49
5149,2654,3.2
1100,297,19.53
3610,10940,7.42
1104,4962,8.44
7672,6719,14.71
3632,8809,11.5
2441,9538,0.93
5854,9551,16.24
4545,3663,0.91
9505,11,8.64
5138,5788,6.92
9788,1558,9.68
1728,2898,8.87
7840,4723,7.06
2779,8092,16.45
9911,1491,16.51
1633,10568,9.62
7204,2425,8.86
7066,599,3.74
4217,4255,11.94
5201,4145,6.88
8925,7211,12.58
4395,6879,18.07
7378,3471,7.1
5356,3607,9.31
5842,7454,15.05
8717,2601,0.87
5105,11111,14.99
8671,2325,15.17
1410,1631,0.79
2416,1926,6.49
3769,1348,6.8
1257,908,2.1
2717,8679,10.82
6519,8485,10.47
9761,10277,16.74
8623,9429,5.19
5791,2341,19.22
5533,4445,2.65
1664,6396,13.52
6152,10065,11.07
7056,11094,3.62
7901,3661,8.03
8666,1424,7.73
6517,252,15.02
7631,3402,11.87
4104,10198,17.62
2300,1220,16.45
3237,1046,15.2
6538,4438,11.85
1061,4956,15.17
5798,1353,6.28
1153,1240,4.12
5167,2238,5.11
6529,9944,5.49
2463,5288,0.7
9924,7107,8.03
8390,7883,3.03
8316,540,6.61
2522,11104,10.48
6038,4836,0.66
6385,5678,15.31
2402,4896,3.69
5274,9708,7.4
9185,414,19.37
6294,3360,17.09
8650,3054,8.74
1219,5967,13.75
9646,1091,7.0
2285,6788,7.16
2811,7751,18.35
5217,4787,19.03
4041,4359,1.85
9741,7597,2.12
3536,10631,4.35
1206,7978,6.29
6359,1157,2.79
4816,9003,16.44
3541,9581,13.48
4219,7186,0.13
9023,3159,17.64
5915,1853,17.59
9748,10684,4.57
7186,7157,1.76
3662,668,11.0
6035,10616,8.09
1877,7909,3.12
3490,6370,13.52
2644,2502,5.83
9370,7413,3.37
4060,7138,14.61
4078,2520,14.5
9166,6530,2.02
5488,2708,14.02
6899,1957,12.4
1681,262,9.31
1385,6378,3.15
1151,9873,10.76
3815,6024,3.81
6617,5209,18.14
3638,7537,3.96
6559,1693,5.76
5024,9740,14.21
1780,10106,16.95
2792,432,9.68
4479,2298,1.38
2148,6237,13.68
3016,6400,14.69
3475,7114,8.69
8116,2561,9.62
6745,5889,9.42
3678,9557,5.01
6612,596,2.61
8851,1697,15.49
5341,9571,13.08
8170,2509,12.56
4175,7781,16.22
4648,1888,4.27
8311,2154,1.63
5227,4685,6.22
7258,432,7.84
6911,9182,0.86
1535,473,9.34
3442,1494,18.86
2626,8459,1.13
3743,10212,0.85
5236,8124,12.82
6115,4270,12.48
2079,3368,4.49
3301,2369,10.42
5254,10946,16.18
3792,3187,9.97
4183,6295,11.73
7044,4968,0.84
9866,3512,12.3
2875,8154,5.57
6950,1554,12.94
1171,10355,15.94
4849,5214,15.68
7850,5968,10.61
3672,3171,7.45
7733,4808,10.93
8552,1061,18.51
8678,6848,2.15
1783,5334,16.36
8237,3467,13.59
2417,501,7.78
8491,6987,4.1
5529,2905,11.77
9718,9193,3.6
8902,5138,4.48
1552,323,15.14
7304,2359,11.14
9358,2857,11.02
3803,5419,19.27
4690,10951,15.04
3219,9207,10.23
4592,1985,2.35
5826,9175,6.7
8984,10842,17.37
4355,9128,3.78
8552,3761,16.28
7315,8365,19.09
5851,10316,14.41
3640,5893,3.48
1079,1720,10.07
4578,4880,19.3
2566,8025,6.35
5640,3776,19.12
1067,3424,2.75
5395,483,6.05
4306,305,18.92
6154,3045,13.57
5997,7693,5.14
3373,3458,5.63
6622,3002,2.32
2599,4202,4.84
6238,1923,10.69
7827,1188,12.26
9433,7233,10.31
5050,4967,7.61
8319,9552,13.95
7097,4278,15.84
1351,2244,11.59
4665,7620,0.03
3935,11064,2.73
2411,6976,16.44
7510,10298,4.37
4650,980,14.15
3771,10250,17.59
9925,9620,5.32
8492,7659,4.54
3817,305,15.17
5685,8527,6.75
8315,3066,1.69
2250,4044,5.23
5106,6088,17.39
5951,7511,2.59
7339,6837,8.27
5124,9056,1.97
3116,9849,17.4
3444,9845,8.92
3174,7760,12.67
6171,9106,16.19
7402,905,10.3
1868,6446,10.19
1020,3504,10.72
7708,1096,12.34
7271,5037,12.32
9376,4382,9.7
2700,5729,12.58
8460,6369,16.18
9655,3628,18.57
2479,8040,12.95
8973,10694,3.94
3285,5451,8.01
7689,10645,0.82
4498,9481,15.23
6072,6455,2.31
8494,2686,2.14
1095,7781,0.09
7907,4130,1.61
3850,9816,7.6
5552,6569,9.14
5173,5659,15.89
5225,10372,19.36
1484,11102,11.22
6291,10350,16.88
6416,8617,3.48
7186,10658,8.27
9071,6717,7.46
1757,244,12.94
4458,4781,6.05
2311,4520,16.85
2834,6220,13.78
4749,5265,4.47
2796,4936,0.57
9743,10080,0.42
5683,10384,1.9
7429,1621,13.71
7905,292,5.31
4604,588,11.18
2326,496,6.14
9621,7312,5.01
6105,10507,10.67
7105,5794,17.11
1997,9787,9.41
9430,2489,16.69
7312,4134,10.72
5363,3272,16.68
1311,10632,19.0
3467,3118,0.62
7341,8723,17.01
5268,8274,9.23
2843,3194,11.71
2507,7766,1.32
7769,3946,3.61
1084,6553,10.66
8244,10477,17.96
8930,7730,13.0
2268,4700,2.17
2307,4158,5.39
1682,6676,1.66
7888,7653,7.53
4798,7897,0.12
3371,802,16.67
1104,5171,10.08
7959,8490,1.58
4960,9188,15.02
4418,818,16.9
3677,5957,17.71
5834,6394,0.18
5980,8270,2.53
1837,3832,0.43
7728,1801,11.5
3144,3722,11.77
9805,9308,4.66
2303,10993,12.04
3661,5235,7.41
5977,7834,16.19
5694,5243,13.09
4567,3225,2.31
4710,8086,17.94
6150,6487,6.2
4822,3278,1.55
5942,6033,17.86
5675,5610,6.45
3497,1577,11.81
7624,4709,3.38
8452,9330,10.97
2768,1920,8.51
9299,1450,17.91
6172,10681,0.0
8956,2307,2.78
1963,5367,1.47
5292,1227,12.91
2648,323,19.79
5455,7396,3.08
4400,686,13.39
7522,1502,4.17
1826,8419,14.43
1710,8145,5.78
7056,3202,10.33
2037,4155,13.01
4395,6543,11.04
8256,4713,1.31
3044,7699,7.72
4792,11062,0.57
5059,7659,3.13
1913,317,8.87
3800,8202,1.91
6196,5058,12.14
4448,10880,2.88
8709,2863,3.94
7794,8129,10.78
6945,7202,10.53
2958,1860,11.15
8510,5141,7.22
4142,7081,11.0
9649,3265,10.61
7401,7551,13.33
8336,1810,5.25
1886,3474,10.99
8124,6708,14.45
8235,142,5.91
7193,4506,10.83
2092,8112,19.08
4970,8210,3.72
7875,8983,17.2
8001,5621,17.08
8170,4818,1.99
5662,7366,15.78
1743,10824,1.74
8754,5003,1.14
6100,4568,11.52
6157,6106,3.7
2530,9413,17.7
6507,7022,0.88
8872,2312,10.0
5027,2013,0.03
2631,7448,10.97
3591,1348,18.55
8392,558,13.03
2621,9748,12.32
8345,3032,10.48
7131,3044,14.75
1829,1416,4.63
5968,6905,0.34
8268,9018,18.21
6931,6535,14.04
6964,9554,6.46
8037,5734,11.03
4183,1170,2.72
6022,8972,6.95
9190,2662,10.23
1779,5849,6.9
4466,1386,10.63
7119,8221,16.85
8021,6713,1.96
1802,9302,2.56
9382,6076,8.35
7320,9224,3.41
6801,8175,8.35
3203,7307,3.94
1174,9030,8.68
4422,41,11.22
9864,6766,15.54
7078,3510,19.35
4464,1694,8.81
4915,7195,7.24
3132,10395,19.51
3798,6300,7.42
7862,563,7.02
9490,3791,12.75
7405,3820,10.59
6839,9042,3.91
4674,1418,10.33
1403,9597,11.02
5543,7016,7.82
4827,2448,12.61
2555,1154,2.8
7623,2194,8.36
2154,3820,16.08
2221,1734,1.4
5093,3236,17.77
9776,10382,1.12
8110,2951,1.16
5347,417,0.85
7832,7252,5.33
4409,3365,18.81
9463,7228,8.59
8990,3351,17.84
2472,762,3.31
2207,10136,8.81
3129,7268,0.63
9894,9514,3.13
8358,6196,2.81
1335,8938,18.65
8407,6507,18.5
8151,49,19.52
9038,5766,13.57
1190,9912,17.67
2817,1262,8.72
3164,8535,5.43
9010,9718,6.87
5732,6701,10.23
6409,5379,9.42
8976,6253,17.48
3517,1738,14.64
9352,10796,13.09
5598,8680,0.91
6342,1061,18.99
8468,1329,12.71
1287,3753,1.25
7213,5860,14.65
7760,183,14.27
3238,2450,0.56
5857,270,14.75
2629,2789,11.4
9407,9444,19.64
6527,1545,18.4
6564,4906,8.62
6912,3907,0.25
5230,5612,15.01
4310,10045,19.73
7821,8636,6.84
8276,2198,14.8
2403,4942,15.77
7113,1383,1.03
2619,3138,14.31
3396,8088,9.88
6248,6483,13.92
9822,2596,11.52
9899,1383,0.3
6036,5003,13.4
4349,749,12.18
1912,5682,15.61
2571,6970,15.15
1046,6367,14.97
3422,5137,13.47
3332,4398,15.46
9971,10891,6.49
6020,1129,5.15
3112,2749,4.1
8749,1014,6.37
9549,8095,19.45
3492,7368,7.14
8713,4958,9.11
9144,2252,19.31
9775,7861,19.44
5586,6094,15.2
5220,9642,12.07
4240,8775,17.14
3622,1217,4.84
1202,5776,3.97
5525,10345,5.83
5272,1721,7.14
5276,3331,10.06
1648,1991,17.91
5485,3322,7.74
5627,198,12.29
8555,6318,1.06
8860,8975,8.98
9947,8490,9.18
8085,8762,3.25
3683,6752,2.71
2807,8738,10.79
9046,10939,5.23
1452,6457,14.66
5104,7560,14.53
2403,9623,17.91
6261,5282,11.2
8979,3132,7.61
9243,2929,2.8
3043,6891,7.05
4502,1037,1.15
2322,5416,11.11
1457,979,4.59
1229,2397,8.55
1429,876,0.64
9686,508,3.68
9031,1054,16.07
6752,1382,7.23
6297,1289,19.98
5228,8298,8.86
5864,6640,8.28
2661,5742,3.11
8914,8735,5.04
4783,5144,18.14
2421,3025,3.8
9998,8014,10.67
2119,1989,1.66
1630,8460,17.25
6890,5465,13.37
2781,2340,3.0
6635,6625,10.88
1564,10428,4.38
9701,7566,14.79
1738,3105,11.79
5984,7729,13.85
1991,282,6.66
8617,3170,13.93
9433,7171,12.76
5300,5043,5.17
7136,7672,10.09
7667,1719,10.36
9742,8168,7.54
1846,690,12.81
4657,7104,8.06
5678,5418,19.52
4171,686,17.39
1063,8217,16.42
8370,11059,10.22
6107,1398,2.2
9872,4523,15.14
3972,9202,3.87
8479,3354,15.45
2433,9856,2.44
1114,6565,3.79
4688,9435,5.13
2445,8711,18.08
7370,7776,2.62
5555,2662,19.91
2801,7669,16.14
7405,6784,16.32
4087,1629,13.5
2217,10814,4.81
7732,10517,19.35
7330,5619,17.02
8581,10046,7.99
3836,9136,2.94
1024,1258,9.11
1916,5502,11.47
4560,2455,0.11
5334,2601,2.16
7029,9509,5.25
1881,2907,4.92
1438,8985,15.15
5817,8006,4.18
7745,8712,19.04
1045,9086,17.57
4186,8044,16.52
8733,781,11.58
9489,588,19.21
5960,8697,10.41
1107,2226,19.41
6139,6463,19.04
8402,1062,1.68
4626,9650,1.78
4261,10236,3.56
1453,7555,3.14
2899,5755,7.33
9846,2189,6.96
9562,6469,13.49
2527,7781,18.29
3485,7117,1.51
4237,10605,9.24
2642,8424,11.13
8269,5058,11.63
8606,5132,10.52
3158,2892,13.42
1148,10665,14.02
4188,5602,12.14
7305,5676,19.04
5007,2212,11.57
3490,9558,4.7
6150,10739,6.88
7040,9004,8.91
4573,6667,8.74
5650,1984,6.27
8207,3915,12.81
3832,9673,2.72
2405,6279,8.82
1818,7589,4.24
4304,11017,4.67
6617,7122,12.59
6676,954,1.85
8097,2786,13.73
2617,8845,17.3
4430,886,8.14
6572,7813,6.15
8459,3307,1.87
6684,184,5.59
7773,6818,17.73
9973,6503,16.36
6762,7004,1.74
7185,1136,7.28
1544,9229,14.29
7558,6085,10.65
9423,4642,10.31
5695,10881,8.56
9637,9468,11.02
8965,9217,8.39
6178,10413,16.93
6770,9027,1.01
9316,9981,8.87
1084,5005,13.95
9900,8022,15.95
3740,3755,3.57
9456,8556,7.95
1650,6558,15.28
5691,4659,17.69
8877,5986,2.78
8792,8317,9.86
7450,346,12.05
9561,1863,3.55
2416,9306,15.25
8909,7044,12.81
9759,9499,12.53
8452,5180,17.74
8238,9680,19.49
6101,10905,15.53
2168,9995,14.42
9213,9992,7.74
1501,2359,4.87
4177,3030,6.13
2361,2520,2.9
7975,2776,0.56
3380,2545,18.8
6162,10985,14.01
1466,6434,2.31
9372,6042,6.45
5796,10511,2.33
8276,4381,16.5
4532,234,18.92
7333,6152,1.45
8300,2700,4.03
9934,4823,19.39
1381,9182,6.42
4417,5762,0.29
2850,1610,12.66
8935,2771,19.73
8768,2212,0.79
7525,8571,2.15
9395,3640,2.39
7225,9967,5.62
3541,4650,9.22
5438,9431,19.96
5609,8461,3.52
9468,6029,14.13
1230,789,4.71
6262,6515,5.4
5446,10591,16.41
9954,4678,13.53
3959,10605,11.09
7826,3654,2.02
3250,1649,1.75
1389,10974,5.46
5719,7593,13.98
7970,10791,1.44
2869,5952,5.34
8425,9617,0.16
4209,7708,6.82
5599,766,13.85
2763,856,12.46
3942,1020,3.53
6136,9204,10.43
1188,9928,10.05
7811,4809,12.46
9826,2738,11.19
2543,3192,3.29
6918,6452,13.82
6257,10863,2.83
4877,103,10.81
1343,10149,14.28
7800,7122,0.1
3332,8889,7.38
6786,10705,14.85
6829,3606,3.6
2481,838,8.62
7031,6968,0.22
6125,9600,7.03
4771,2381,12.95
5042,5790,0.73
3259,8312,14.88
9845,10231,14.48
2912,10605,2.19
2041,2882,17.01
2999,5421,17.93
5103,6314,19.7
4818,10954,11.85
5165,757,18.39
9544,1996,7.08
9546,9430,3.31
6395,2811,17.37
7712,10467,14.81
6557,2698,7.85
3155,988,6.85
1509,5803,6.76
7739,7064,0.08
7270,9394,0.37
3413,4090,15.52
5513,6961,11.0
1232,3969,17.74
9410,4174,16.01
1291,6805,6.81
8519,8358,1.6
8720,5364,2.67
5147,386,19.84
1602,8913,15.54
6443,2712,16.7
5477,5874,5.47
3371,1828,2.71
1361,10048,11.19
2421,2256,13.22
7658,10468,16.59
1532,833,17.9
3592,544,5.57
2249,7155,7.61
6576,1520,12.08
7847,8342,3.39
5991,8587,18.84
1962,1454,15.87
3347,9643,8.97
4593,921,19.76
3442,8141,16.28
1953,167,19.27
1503,6955,6.2
3813,8233,11.67
6899,10372,1.96
5477,377,13.69
7843,10133,9.63
7931,9992,13.0
3748,9443,6.31
9471,3445,11.8
7653,2805,3.8
7933,5951,13.77
6426,3295,8.69
7742,7586,3.95
7229,4023,7.55
2659,5873,19.11
5213,2839,6.34
8536,4254,8.06
4919,206,13.88
8921,6824,5.41
8376,10671,2.02
5573,7817,9.32
7175,7278,1.85
5483,9587,14.47
3404,9816,11.59
4666,10556,15.21
1780,5067,14.39
2356,1917,7.17
8945,2816,2.6
4709,1255,6.7
4215,4010,7.26
4120,8674,9.82
5260,1254,11.27
9695,6594,4.03
7744,9115,3.49
8449,2190,3.37
4117,8904,12.24
7848,4925,3.07
8803,3993,19.64
7016,2168,18.95
5964,531,19.13
7112,1899,8.03
5485,6424,4.74
1447,4404,15.81
3656,657,3.95
5384,3788,9.19
9302,10758,14.35
4440,1065,16.03
3254,6409,12.88
2353,9691,10.53
9591,1134,6.42
4694,4158,2.81
4830,3445,18.69
9106,4246,3.68
2312,3374,13.75
7896,3406,13.2
2469,8209,1.46
6989,1399,13.62
3377,8910,19.12
8787,7199,3.67
6984,4815,11.11
7679,7060,2.42
6858,7924,3.5
8272,1464,15.51
9962,10773,9.46
4999,4515,6.91
7819,6783,2.76
7432,10541,19.84
6841,9395,6.53
6391,3603,18.98
8574,7322,2.67
6172,6956,9.58
3763,10442,11.19
3019,20,2.84
5200,1422,5.09
7511,3233,14.67
7255,4409,9.93
3978,10382,17.58
9342,10365,15.17
6424,5092,0.95
9294,1257,12.14
8769,7689,11.48
4624,3059,16.68
9569,4948,1.02
4337,1989,12.78
8184,1788,5.87
3282,9968,12.91
4440,7994,0.44
1551,4096,16.42
4660,469,18.01
9085,2186,14.52
1640,9580,2.63
2148,7629,14.22
4119,5458,9.68
5514,7456,8.77
1911,9030,15.94
9029,1583,2.26
7754,3197,7.17
5166,3124,19.02
2466,8953,13.34
9624,10151,16.75
8128,7215,13.04
6262,4036,2.57
2336,2909,12.67
6543,10029,15.46
5533,5388,4.44
3380,11015,13.24
2013,8297,9.33
3309,4737,12.71
3531,5407,15.61
8510,5328,4.81
8311,3980,18.88
6863,742,8.6
1746,129,1.2
9079,9796,8.16
5867,6576,0.24
8231,105,12.17
2462,282,11.65
8016,2223,1.75
2015,5070,9.91
3749,1684,5.1
9001,825,7.65
3111,957,7.67
6809,10876,14.52
2411,3235,8.42
9483,234,3.28
1474,6172,0.42
4014,3235,0.16
4065,10113,8.14
9667,9500,6.79
9779,10790,8.78
4206,7353,15.39
8545,6099,13.81
5854,3435,19.31
4870,1952,10.93
3016,3764,9.78
5169,1537,15.22
4224,5082,3.02
6657,5381,16.98
3975,10975,13.55
7268,3768,14.41
7968,7076,11.97
2470,3523,19.43
